,ed_arrivals,wait_time_minutes,door_to_doctor_min,ed_los_minutes,admitted_from_ed,left_ama,imaging_ordered,labs_ordered,day_of_week,week_of_year,month,quarter,year,is_weekend,dow_sin,dow_cos,arrivals_lag_1,arrivals_lag_2,arrivals_lag_3,arrivals_lag_7,arrivals_lag_14,arrivals_lag_28,rolling_mean_7,rolling_std_7,rolling_mean_28,rolling_std_28,admission_rate,throughput_pressure,severity_index,avg_wait_time,avg_los,crowding_index,boarding_proxy,Emergent,Less_Urgent,Non-Urgent,Resuscitation,Urgent,Abdominal_pain,Altered_mental_status,Back_pain,Chest_pain,Drug_overdose,Fever,Headache,Hypertensive_urgency,Hypoglycemia,Laceration,Leg_swelling,Nausea_and_vomiting,Palpitations,Seizure,Shortness_of_breath,Stroke_symptoms,Syncope_/_fall,Trauma,Urinary_symptoms,Weakness,MHN_Boston_General,MHN_Cambridge,MHN_Dorchester,MHN_Fenway,MHN_Jamaica_Plain,MHN_Quincy,MHN_Roxbury_Community,MHN_South_Shore,trend_7,trend_28
2024-05-17,4,80.0,80.0,310.25,0,0,1,3,4,20,5,2,2024,0,-0.433883739117558,-0.9009688679024191,1.0,1.0,1.0,2.0,4.0,7.0,2.2857142857142856,1.3801311186847067,3.607142857142857,1.8122890316921139,0.0,160.0,8,80.0,310.25,0.0,0.0,0,2,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,2.0,-3.0
2024-05-18,3,62.333333333333336,62.333333333333336,304.0,1,1,1,0,5,20,5,2,2024,1,-0.9749279121818236,-0.2225209339563146,4.0,1.0,1.0,3.0,4.0,6.0,2.2857142857142856,1.3801311186847067,3.5,1.7533037597843908,0.3333333333333333,124.66666666666667,10,62.333333333333336,304.0,20.77777777777778,101.33333333333333,1,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0.0,-3.0
2024-05-19,2,190.5,190.5,279.0,0,0,0,0,6,20,5,2,2024,1,-0.7818314824680299,0.6234898018587334,3.0,4.0,1.0,2.0,2.0,1.0,2.2857142857142856,1.3801311186847067,3.5357142857142856,1.710147120748148,0.0,381.0,5,190.5,279.0,0.0,0.0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0.0,1.0
2024-05-20,5,54.6,54.6,407.8,1,0,4,1,0,21,5,2,2024,0,0.0,1.0,2.0,3.0,4.0,4.0,7.0,4.0,2.4285714285714284,1.6183471874253723,3.5714285714285716,1.7305227518611248,0.2,109.2,17,54.6,407.8,10.920000000000002,81.56,2,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2,0,1,1,0,1.0,1.0
2024-05-21,4,94.75,94.75,295.5,0,2,2,3,1,21,5,2,2024,0,0.7818314824680298,0.6234898018587336,5.0,2.0,3.0,1.0,1.0,6.0,2.857142857142857,1.5735915849388837,3.5,1.6666666666666687,0.0,189.5,7,94.75,295.5,0.0,0.0,0,1,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,1,1,1,3.0,-2.0
2024-05-22,5,101.8,101.8,309.2,0,1,1,1,2,21,5,2,2024,0,0.9749279121818236,-0.22252093395631434,4.0,5.0,2.0,1.0,4.0,4.0,3.4285714285714284,1.511857892036905,3.5357142857142856,1.6883510003933146,0.0,203.6,13,101.8,309.2,0.0,0.0,0,0,1,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,1,1,4.0,1.0
2024-05-23,2,55.5,55.5,283.5,0,1,0,1,3,21,5,2,2024,0,0.43388373911755823,-0.900968867902419,5.0,4.0,5.0,1.0,5.0,3.0,3.5714285714285716,1.2724180205606985,3.5,1.7105338131489634,0.0,111.0,6,55.5,283.5,0.0,0.0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1.0,-1.0
2024-05-24,4,80.75,80.75,305.5,2,0,2,2,4,21,5,2,2024,0,-0.433883739117558,-0.9009688679024191,2.0,5.0,4.0,4.0,2.0,6.0,3.5714285714285716,1.2724180205606985,3.4285714285714284,1.642684601015273,0.5,161.5,11,80.75,305.5,40.375,152.75,0,1,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,0,1,0,0,0.0,-2.0
2024-05-25,1,4.0,5.0,147.0,0,0,0,0,5,21,5,2,2024,1,-0.9749279121818236,-0.2225209339563146,4.0,2.0,5.0,3.0,3.0,5.0,3.2857142857142856,1.6035674514745428,3.2857142857142856,1.674584367606725,0.0,9.0,2,4.0,147.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,-2.0,-4.0
2024-05-26,5,66.0,66.8,379.4,1,0,1,2,6,21,5,2,2024,1,-0.7818314824680299,0.6234898018587334,1.0,4.0,2.0,2.0,2.0,3.0,3.7142857142857144,1.6035674514745422,3.357142857142857,1.7043362064926961,0.2,132.8,16,66.0,379.4,13.200000000000001,75.88,2,1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,1,1,3.0,2.0
2024-05-27,2,54.5,54.5,230.0,0,0,1,0,0,22,5,2,2024,0,0.0,1.0,5.0,1.0,4.0,5.0,4.0,6.0,3.2857142857142856,1.6035674514745428,3.2142857142857144,1.6410733356927425,0.0,109.0,5,54.5,230.0,0.0,0.0,0,1,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,-3.0,-4.0
2024-05-28,1,42.0,42.0,271.0,1,0,0,0,1,22,5,2,2024,0,0.7818314824680298,0.6234898018587336,2.0,5.0,1.0,4.0,1.0,5.0,2.857142857142857,1.7728105208558345,3.0714285714285716,1.6539195069439594,1.0,84.0,2,42.0,271.0,42.0,271.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,-3.0,-4.0
2024-05-29,3,14.333333333333334,14.333333333333334,230.0,1,0,0,1,2,22,5,2,2024,0,0.9749279121818236,-0.22252093395631434,1.0,2.0,5.0,5.0,1.0,2.0,2.5714285714285716,1.5118578920369068,3.107142857142857,1.6406702721141002,0.3333333333333333,28.666666666666668,10,14.333333333333334,230.0,4.777777777777778,76.66666666666666,2,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,-2.0,1.0
2024-05-30,3,68.66666666666667,68.66666666666667,326.3333333333333,1,1,1,2,3,22,5,2,2024,0,0.43388373911755823,-0.900968867902419,3.0,1.0,2.0,2.0,1.0,5.0,2.7142857142857144,1.4960264830861887,3.0357142857142856,1.5981967351464645,0.3333333333333333,137.33333333333334,9,68.66666666666667,326.3333333333333,22.88888888888889,108.77777777777777,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,1.0,-2.0
2024-05-31,3,89.33333333333333,89.33333333333333,301.0,0,0,2,1,4,22,5,2,2024,0,-0.433883739117558,-0.9009688679024191,3.0,3.0,1.0,4.0,4.0,4.0,2.5714285714285716,1.3972762620115415,3.0,1.5869840952317493,0.0,178.66666666666666,9,89.33333333333333,301.0,0.0,0.0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2,0,-1.0,-1.0
2024-06-01,3,26.333333333333332,27.333333333333332,216.33333333333334,1,0,2,1,5,22,6,2,2024,1,-0.9749279121818236,-0.2225209339563146,3.0,3.0,3.0,1.0,3.0,4.0,2.857142857142857,1.2149857925879086,2.9642857142857144,1.574851970871785,0.3333333333333333,53.666666666666664,13,26.333333333333332,216.33333333333334,8.777777777777777,72.11111111111111,2,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,2.0,-1.0
2024-06-02,2,92.0,92.0,372.5,0,0,2,1,6,22,6,2,2024,1,-0.7818314824680299,0.6234898018587334,3.0,3.0,3.0,5.0,2.0,2.0,2.4285714285714284,0.7867957924694399,2.9642857142857144,1.574851970871785,0.0,184.0,6,92.0,372.5,0.0,0.0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,1,0,-3.0,0.0
2024-06-03,1,69.0,69.0,470.0,1,0,1,1,0,23,6,2,2024,0,0.0,1.0,2.0,3.0,3.0,2.0,5.0,7.0,2.2857142857142856,0.9511897312113395,2.75,1.4043582955293998,1.0,138.0,4,69.0,470.0,69.0,470.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,-1.0,-6.0
2024-06-04,3,47.666666666666664,47.666666666666664,201.0,2,0,2,1,1,23,6,2,2024,0,0.7818314824680298,0.6234898018587336,1.0,2.0,3.0,1.0,4.0,1.0,2.5714285714285716,0.7867957924694394,2.8214285714285716,1.362284884236819,0.6666666666666666,95.33333333333333,9,47.666666666666664,201.0,31.777777777777775,134.0,2,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,2,2.0,2.0
2024-06-05,3,85.33333333333333,86.33333333333333,228.33333333333334,0,0,3,2,2,23,6,2,2024,0,0.9749279121818236,-0.22252093395631434,3.0,1.0,2.0,3.0,5.0,4.0,2.5714285714285716,0.7867957924694394,2.7857142857142856,1.3432173332088975,0.0,171.66666666666666,5,85.33333333333333,228.33333333333334,0.0,0.0,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0.0,-1.0
2024-06-06,4,58.25,58.25,352.5,2,0,3,0,3,23,6,2,2024,0,0.43388373911755823,-0.900968867902419,3.0,3.0,1.0,3.0,2.0,5.0,2.7142857142857144,0.9511897312113383,2.75,1.2945755775256786,0.5,116.5,10,58.25,352.5,29.125,176.25,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,1.0,-1.0
2024-06-07,2,9.0,9.0,309.5,0,0,2,0,4,23,6,2,2024,0,-0.433883739117558,-0.9009688679024191,4.0,3.0,3.0,3.0,4.0,2.0,2.5714285714285716,0.9759000729485301,2.75,1.2945755775256786,0.0,18.0,7,9.0,309.5,0.0,0.0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,-1.0,0.0
2024-06-08,1,4.0,5.0,191.0,1,0,0,0,5,23,6,2,2024,1,-0.9749279121818236,-0.2225209339563146,2.0,4.0,3.0,3.0,1.0,3.0,2.2857142857142856,1.1126972805283717,2.6785714285714284,1.334820599086653,1.0,9.0,1,4.0,191.0,4.0,191.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,-2.0,-2.0
2024-06-09,2,28.0,28.0,275.0,1,0,0,2,6,23,6,2,2024,1,-0.7818314824680299,0.6234898018587334,1.0,2.0,4.0,2.0,5.0,2.0,2.2857142857142856,1.1126972805283717,2.6785714285714284,1.334820599086653,0.5,56.0,7,28.0,275.0,14.0,137.5,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0.0,0.0
2024-06-10,3,50.333333333333336,50.333333333333336,272.6666666666667,0,0,1,0,0,24,6,2,2024,0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,2.5714285714285716,0.9759000729485301,2.642857142857143,1.3113263207824128,0.0,100.66666666666667,8,50.333333333333336,272.6666666666667,0.0,0.0,0,1,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,0,1,2.0,-1.0
2024-06-11,2,53.5,54.0,250.5,1,0,2,0,1,24,6,2,2024,0,0.7818314824680298,0.6234898018587336,3.0,2.0,1.0,3.0,1.0,1.0,2.4285714285714284,0.9759000729485305,2.6785714285714284,1.278122796760117,0.5,107.5,5,53.5,250.5,26.75,125.25,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,-1.0,1.0
2024-06-12,4,79.5,79.5,370.75,0,0,3,3,2,24,6,2,2024,0,0.9749279121818236,-0.22252093395631434,2.0,3.0,2.0,3.0,3.0,1.0,2.5714285714285716,1.1338934190276793,2.7857142857142856,1.2577800213115964,0.0,159.0,11,79.5,370.75,0.0,0.0,0,1,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,2,0,0,1,1.0,3.0
2024-06-13,3,171.66666666666666,171.66666666666666,432.0,1,0,1,0,3,24,6,2,2024,0,0.43388373911755823,-0.900968867902419,4.0,2.0,3.0,4.0,3.0,1.0,2.4285714285714284,0.9759000729485308,2.857142857142857,1.2084359562332947,0.3333333333333333,343.3333333333333,6,171.66666666666666,432.0,57.222222222222214,144.0,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,-1.0,2.0
2024-06-14,1,50.0,50.0,223.0,0,0,0,1,4,24,6,2,2024,0,-0.433883739117558,-0.9009688679024191,3.0,4.0,2.0,2.0,3.0,4.0,2.2857142857142856,1.1126972805283717,2.75,1.236033081182618,0.0,100.0,1,50.0,223.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,-1.0,-3.0
2024-06-15,2,56.5,56.5,251.0,0,0,2,1,5,24,6,2,2024,1,-0.9749279121818236,-0.2225209339563146,1.0,3.0,4.0,1.0,3.0,3.0,2.4285714285714284,0.9759000729485308,2.7142857142857144,1.2429696476477468,0.0,113.0,5,56.5,251.0,0.0,0.0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,1,1.0,-1.0
2024-06-16,4,107.75,107.75,357.5,2,0,0,1,6,24,6,2,2024,1,-0.7818314824680299,0.6234898018587334,2.0,1.0,3.0,2.0,2.0,2.0,2.7142857142857144,1.1126972805283708,2.7857142857142856,1.2577800213115964,0.5,215.5,13,107.75,357.5,53.875,178.75,2,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,1,0,0,0,2.0,2.0
2024-06-17,3,132.66666666666666,132.66666666666666,302.3333333333333,1,1,0,1,0,25,6,2,2024,0,0.0,1.0,4.0,2.0,1.0,3.0,1.0,5.0,2.7142857142857144,1.1126972805283708,2.7142857142857144,1.1818736805705659,0.3333333333333333,265.3333333333333,9,132.66666666666666,302.3333333333333,44.222222222222214,100.77777777777777,1,1,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,0,0.0,-2.0
2024-06-18,2,83.5,83.5,267.5,0,0,0,0,1,25,6,2,2024,0,0.7818314824680298,0.6234898018587336,3.0,4.0,2.0,2.0,3.0,4.0,2.7142857142857144,1.1126972805283708,2.642857142857143,1.1615534207286247,0.0,167.0,5,83.5,267.5,0.0,0.0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0.0,-2.0
2024-06-19,1,72.0,72.0,457.0,0,0,0,0,2,25,6,2,2024,0,0.9749279121818236,-0.22252093395631434,2.0,3.0,4.0,4.0,3.0,5.0,2.2857142857142856,1.1126972805283717,2.5,1.1055415967851432,0.0,144.0,2,72.0,457.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,-3.0,-4.0
2024-06-20,5,24.0,24.0,294.8,1,0,2,2,3,25,6,2,2024,0,0.43388373911755823,-0.900968867902419,1.0,2.0,3.0,3.0,4.0,2.0,2.5714285714285716,1.511857892036907,2.607142857142857,1.1968874978625614,0.2,48.0,12,24.0,294.8,4.800000000000001,58.96000000000001,1,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,1,0,0,1,2.0,3.0
2024-06-21,9,43.77777777777778,44.22222222222222,289.6666666666667,1,0,3,5,4,25,6,2,2024,0,-0.433883739117558,-0.9009688679024191,5.0,1.0,2.0,1.0,2.0,4.0,3.7142857142857144,2.690370836538195,2.7857142857142856,1.6856066686121824,0.1111111111111111,88.0,28,43.77777777777778,289.6666666666667,4.864197530864197,32.18518518518518,4,3,0,0,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,2,1,1,2,1,8.0,5.0
2024-06-22,4,161.5,161.5,361.0,3,0,2,1,5,25,6,2,2024,1,-0.9749279121818236,-0.2225209339563146,9.0,5.0,1.0,2.0,1.0,1.0,4.0,2.581988897471609,2.892857142857143,1.6630914033428927,0.75,323.0,11,161.5,361.0,121.125,270.75,1,2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,1,1,0,0,1,2.0,3.0
2024-06-23,3,59.333333333333336,59.333333333333336,354.0,2,0,1,0,6,25,6,2,2024,1,-0.7818314824680299,0.6234898018587334,4.0,9.0,5.0,4.0,2.0,5.0,3.857142857142857,2.6095064302514754,2.8214285714285716,1.6113847605587142,0.6666666666666666,118.66666666666667,11,59.333333333333336,354.0,39.55555555555556,236.0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,-1.0,-2.0
2024-06-24,3,38.0,38.0,276.6666666666667,1,0,0,0,0,26,6,2,2024,0,0.0,1.0,3.0,4.0,9.0,3.0,3.0,2.0,3.857142857142857,2.6095064302514754,2.857142857142857,1.603567451474552,0.3333333333333333,76.0,10,38.0,276.6666666666667,12.666666666666666,92.22222222222223,1,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,0.0,1.0
2024-06-25,5,51.6,51.6,265.0,0,0,1,0,1,26,6,2,2024,0,0.7818314824680298,0.6234898018587336,3.0,3.0,4.0,2.0,2.0,1.0,4.285714285714286,2.497617912751113,3.0,1.6101529717988317,0.0,103.2,18,51.6,265.0,0.0,0.0,3,0,0,0,2,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,2,1,1,3.0,4.0
2024-06-26,5,51.6,51.6,305.6,0,0,3,2,2,26,6,2,2024,0,0.9749279121818236,-0.22252093395631434,5.0,3.0,3.0,1.0,4.0,3.0,4.857142857142857,2.035400978396426,3.0714285714285716,1.6539195069439598,0.0,103.2,13,51.6,305.6,0.0,0.0,0,2,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,2,1,0,4.0,2.0
2024-06-27,3,167.0,167.0,262.3333333333333,1,0,1,1,3,26,6,2,2024,0,0.43388373911755823,-0.900968867902419,5.0,5.0,3.0,5.0,3.0,3.0,4.571428571428571,2.1491969707422363,3.0714285714285716,1.6539195069439598,0.3333333333333333,334.0,7,167.0,262.3333333333333,55.666666666666664,87.44444444444443,0,2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1,-2.0,0.0
2024-06-28,1,172.0,172.0,467.0,1,0,1,1,4,26,6,2,2024,0,-0.433883739117558,-0.9009688679024191,3.0,5.0,5.0,9.0,1.0,3.0,3.4285714285714284,1.3972762620115393,3.0,1.6996731711975999,1.0,344.0,1,172.0,467.0,172.0,467.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,-8.0,-2.0
2024-06-29,4,50.25,51.5,303.25,1,0,2,0,5,26,6,2,2024,1,-0.9749279121818236,-0.2225209339563146,1.0,3.0,5.0,4.0,2.0,3.0,3.4285714285714284,1.3972762620115393,3.0357142857142856,1.7101471207481511,0.25,101.75,13,50.25,303.25,12.5625,75.8125,1,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,1,1,2,0.0,1.0
2024-06-30,6,58.5,58.5,335.1666666666667,5,0,4,1,6,26,6,2,2024,1,-0.7818314824680299,0.6234898018587334,4.0,1.0,3.0,3.0,4.0,2.0,3.857142857142857,1.6761634196950477,3.1785714285714284,1.7858201026848852,0.8333333333333334,117.0,20,58.5,335.1666666666667,48.75,279.3055555555556,3,1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,1,1,2,3.0,4.0
2024-07-01,5,51.6,51.6,311.4,2,0,1,3,0,27,7,3,2024,0,0.0,1.0,6.0,4.0,1.0,3.0,3.0,1.0,4.142857142857143,1.6761634196950475,3.3214285714285716,1.7649587431663603,0.4,103.2,18,51.6,311.4,20.64,124.56,3,0,0,0,2,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,1,1,2,0,2.0,4.0
2024-07-02,3,79.66666666666667,79.66666666666667,386.6666666666667,1,0,1,3,1,27,7,3,2024,0,0.7818314824680298,0.6234898018587336,5.0,6.0,4.0,5.0,2.0,3.0,3.857142857142857,1.6761634196950475,3.3214285714285716,1.7649587431663603,0.3333333333333333,159.33333333333334,7,79.66666666666667,386.6666666666667,26.555555555555557,128.88888888888889,0,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,-2.0,0.0
2024-07-03,2,86.5,86.5,366.5,0,0,1,2,2,27,7,3,2024,0,0.9749279121818236,-0.22252093395631434,3.0,5.0,6.0,5.0,1.0,3.0,3.4285714285714284,1.7182493859684451,3.2857142857142856,1.7817416127494996,0.0,173.0,6,86.5,366.5,0.0,0.0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,-3.0,-1.0
2024-07-04,3,43.333333333333336,43.333333333333336,276.0,1,0,2,0,3,27,7,3,2024,0,0.43388373911755823,-0.900968867902419,2.0,3.0,5.0,3.0,5.0,4.0,3.4285714285714284,1.7182493859684451,3.25,1.7769095101910568,0.3333333333333333,86.66666666666667,9,43.333333333333336,276.0,14.444444444444445,92.0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0.0,-1.0
2024-07-05,4,61.25,61.25,317.5,3,0,3,2,4,27,7,3,2024,0,-0.433883739117558,-0.9009688679024191,3.0,2.0,3.0,1.0,9.0,2.0,3.857142857142857,1.3451854182690934,3.3214285714285716,1.7649587431663603,0.75,122.5,12,61.25,317.5,45.9375,238.125,1,1,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,3.0,2.0
